Bemis-Murcko scaffold	MAE	RMSE	MRE	Mean_relative_error_max	Mean_relative_error_mean	n molecules test
C(=CCCC=CCOC1CC(OC2CCCC(COC3CCCCO3)O2)CCO1)CCC=CCCCOC1OCCCC1OC1CCCCO1	49.1654345703125	49.1654345703125	27.16772645759656	10.980309668195574	25.692453438883472	1
C(=CCOC1CCCCO1)CCCC1CCC2C1CCC13CC14CCC(OC1CCCCO1)CC4CCC23	5.189089355468752	5.189089355468752	2.5601111823320104	1.1588997131205896	2.711670054800847	1
C(=CSSC=CNCc1cncnc1)NCc1cncnc1	74.46760314941406	74.46760314941406	55.34156000996883	16.631142386415505	38.914644878921735	1
C(=CSSCC1CCCO1)NCc1cncnc1	20.58210083007812	20.58210083007812	20.59033696486407	4.5966814432012955	10.75561869579191	1
C(=Cc1[nH+]c2ccccc2o1)C=C1Nc2ccccc2O1	39.01112365722655	39.22352459678858	14.876413517125858	8.712507516800642	20.386100253592204	2
C(=Cc1cc(C=Cc2ccc3cc[nH]c3c2)n[nH]1)c1ccc(OCc2ccccn2)cc1	6.050955200195318	6.050955200195318	3.19987054478864	1.3513835983998834	3.1620565566130803	1
C(=Cc1ccc(-c2ccc(C=Cc3ccccc3)cc2)cc1)c1ccccc1	1.3573144531250136	1.3573144531250136	0.16774778816088856	0.10556268544046957	0.17846839993757324	1
C(=Cc1ccc(C2CCCCC2)cc1)CNC1CCCCC1	23.448339843749977	23.448339843749977	8.492698241126394	5.236809863263797	12.253433431837014	1
C(=Cc1ccc(OC2CCCCO2)cc1)COC1CCCCO1	5.662064208984376	5.662064208984376	8.759381511423847	1.2645310454226315	2.958833219489938	1
C(=Cc1ccc(OC2CCCCO2)cc1)c1ccccc1	139.74533386230468	175.41347943642182	28.686950492459175	12.780437156244016	30.890590842642958	2
C(=Cc1ccc(OCc2conc2-c2ccccc2)cc1)c1ccccc1	42.292724609375	42.292724609375	11.955540525618375	9.445400350494685	22.100971288597353	1
C(=Cc1ccc2c(c1)ncn2-c1ccccc1)c1ccccc1	36.91512939453128	36.91512939453128	14.088130898954807	8.244400883181008	19.290793449673867	1
C(=Cc1ccc2cc[nH]c2c1)c1ccccc1	71.14425537109378	71.14425537109378	27.71278255340206	15.888926070013797	37.177958143577214	1
C(=Cc1ccc2ccccc2n1)c1cccc(C(CCc2ccccc2)SCC2CC2)c1	64.22608398437498	83.24904961640677	6.613368529574375	5.247532048236417	9.378987684721915	4
C(=Cc1cccc(OC2CCCCO2)c1)c1ccccc1	72.14932045676493	95.8251774387314	11.855891646871074	6.4815456817545956	13.928845713671523	11
C(=Cc1cccc2c1C(c1cccc3c1C(c1ccccc1)C(c1ccccc1)O3)C(c1ccccc1)O2)c1ccccc1	68.22971191406259	68.22971191406259	3.4831514365093086	1.8581076229319877	5.012785698740653	1
C(=Cc1cccc2c1C(c1ccccc1)C(c1ccccc1)O2)c1ccc2c(c1)C(c1cccc3c1C(c1ccccc1)C(c1ccccc1)O3)C(c1ccccc1)O2	92.65508300781244	92.65508300781244	8.416073956365294	7.03211012506166	11.347756291880447	1
C(=Cc1cccc2c1C(c1ccccc1)C(c1ccccc1)O2)c1ccccc1	50.9361029052734	51.10877670241168	17.48594684435504	6.793038135814633	16.122588334685965	2
