cc	MAE	RMSE	MRE	Mean_relative_error_max	Mean_relative_error_mean	n molecules test
cc_0	90.50540416628816	109.82944669571138	83.96282455702213	19.49707112586992	31.357283821962664	43
cc_1	90.87503987362508	129.02709429495053	21.117499159511382	8.31884290311471	56.92834782974679	152
cc_10	113.33101862980767	188.233816803148	12.030092576490354	6.364050911377341	23.41456035397399	65
cc_100	169.6925851865358	220.1289357861715	44.04152411215486	8.274215947774872	21.574773536874286	79
cc_101	166.42188916015627	172.01215447695776	203.2133139398378	61.41935679072787	108.71184426125488	75
cc_102	52.71537520797165	70.07038831218058	42.82991765979389	12.996887378691232	23.4800740805575	54
cc_104	139.36336197209667	169.221261569352	26.598533010125927	14.077107269908756	26.47708324606374	541
cc_106	609.073419342041	711.5525312898606	109.45595613911425	21.598348203618475	44.58568716926795	160
cc_107	66.01084139863801	98.03287627228809	20.472513899534498	7.535484177926713	34.201225539798756	263
cc_108	124.75054125153615	133.67612083727244	63.34174311425028	15.046864144779295	44.67179003992377	89
cc_109	96.99312342768134	122.91583645348196	18.166699575105152	7.975096483118016	16.70288093259658	92
cc_11	187.7090221449908	231.75372591837245	33.57335802762371	11.774496433633846	41.14181909133369	85
cc_110	568.8621455945467	649.4912051691247	39.02200689053787	18.12124571848072	34.13077666663946	76
cc_111	125.00796439573935	155.13966797905016	25.876499001202035	8.77248872952557	23.78465785546082	97
cc_112	37.78544463390441	45.36674648586091	30.1633398986316	11.212630829966587	37.31973664196353	127
cc_113	40.50769699707032	53.058800093264686	22.761504014928065	12.242783267467683	32.961807687950696	100
cc_114	53.90405906846789	66.39124118660813	19.21403706889008	9.774790387057607	15.968952511270686	90
cc_115	192.30572826850707	217.31520684984477	136.56843849562497	34.459686820146054	72.78636224368184	82
cc_116	48.283669773536396	58.21664708417764	17.216652945958902	10.046539694868166	14.724267772641339	79
cc_117	45.384462303451336	62.422166862519155	16.098516573728006	9.069636751289238	13.745275037848893	79
cc_118	67.75650504557292	72.65305860738694	56.352042903040385	20.338137489290986	56.371496729326786	90
cc_12	127.18786776928192	160.97356037713809	18.782068890556822	7.744968199322977	26.20129011936151	94
cc_125	387.1253434801464	403.0525130423359	51.51765783882094	27.166690770536594	55.78688795393648	2763
