cc	MAE	RMSE	MRE	Mean_relative_error_max	Mean_relative_error_mean	n molecules test
cc_0	68.47469120469204	90.29661790251869	61.587083080292146	14.751118312083593	23.724332778865925	43
cc_1	45.2569779647024	61.572203430268424	15.08037571786982	4.142894357808715	28.35107403397708	152
cc_10	125.78527803861178	174.49254480906976	14.431662010984555	7.063414085726178	25.987651217509153	65
cc_100	110.22950226216376	154.8831867709959	21.678271179116166	5.374794099166386	14.014616759915159	79
cc_101	39.194725138346364	49.99127205613102	47.71241577156482	14.465133281054902	25.6031876371869	75
cc_102	48.237756517198356	58.557384124292504	31.779185558369765	11.892937997336867	21.485687847905837	54
cc_104	60.2274832452291	85.26265524789956	16.644337977862808	6.083584166184757	11.442376712353715	541
cc_106	280.8392814254761	391.3890045795261	30.132341830442396	9.958839766860853	20.55813297517512	160
cc_107	42.68216789448669	66.35549749236762	17.01210105042181	4.872393595261038	22.114283347356583	263
cc_108	42.918335310689514	58.44100123787558	26.680700198078647	5.17662171451362	15.368581527806075	89
cc_109	58.65935814898948	76.85978032814857	10.509174157736926	4.823167090033669	10.10154369835961	92
cc_11	94.14422650505514	122.51453635410084	15.340825748626168	5.905421308810384	20.634408996988554	85
cc_110	209.0332468133224	266.1983004620875	18.12294406982309	6.658806282279638	12.541644962913537	76
cc_111	83.22516127124275	113.56606561867487	15.701750587846183	5.840362194473175	15.834846966514753	97
cc_112	24.050821105476444	30.43844327954593	22.65151576989194	7.13695394684603	23.754393216111065	127
cc_113	43.248367077636715	54.445431584487785	30.507219504110182	13.071105593627927	35.191937930563206	100
cc_114	68.1319236178928	80.1310544402243	21.149617487883326	12.35482602870431	20.183924393777126	90
cc_115	73.98859544707507	89.98143060816433	50.64868591737713	13.258179308152366	28.00416169919141	82
cc_116	38.67438412436955	54.40286404718507	16.83057206014065	8.047104478645352	11.793883738748363	79
cc_117	38.996244522287874	57.21588234982679	16.805353032504893	7.7930144928632865	11.810520147140595	79
cc_118	17.94364529079861	22.92918676655675	15.57749053102191	5.38605591799448	14.928605617159764	90
cc_12	105.19506676856507	159.64357031718677	20.90715517704124	6.405740273326335	21.670671203707844	94
cc_13	41.03677399474305	61.952203692250706	14.980125849883766	4.10531952728522	23.54637907108191	154
cc_14	23.982782407857606	35.939428144065644	10.38670439766907	4.192061249407026	12.554054835068285	472
cc_144	60.14273401896158	80.93261508964541	11.104308016650494	4.942696747120446	9.490206958841716	48
cc_147	72.91842290242514	112.75716080041951	14.207248509640916	5.591088944281518	9.994585700794735	1188
cc_148	71.92327189479391	101.05385067795079	12.860931526492067	5.59370285153827	9.456932565468422	1041
cc_149	37.54236105801197	50.63421758235906	42.37490635869218	8.973697547091492	20.356811562757702	235
cc_15	23.766159745513416	36.16349561510229	10.053128533711199	4.502189843432866	12.090462920903592	488
cc_150	68.01824127197264	91.0017031551964	19.158140699880548	10.148946772899532	19.57415789575891	20
cc_151	52.70666395399306	67.38859169120397	12.756196458427677	4.78156056518639	9.35882583471903	63
cc_152	59.10362460666233	88.92070542066159	13.091371051650857	5.0839203659735706	8.707331478043303	63
cc_153	47.26512422522721	58.29665040523224	11.250124484541962	4.372756427535129	8.109780401415131	49
cc_154	48.8840816066576	66.34254529304113	8.113980928430287	4.0174294548535165	6.470742409153064	46
cc_155	59.76031711033412	75.78094396490607	14.00909280748142	5.4605552915144475	10.337682868878076	56
cc_156	56.33134240150453	78.39930308310356	11.109003312179212	4.872110569235817	7.947010714066552	64
cc_157	51.43750971476237	64.90393367383706	11.581935425299614	5.029579516452759	9.203676945813479	48
cc_158	55.12370200981528	70.858010528102	8.766159665802926	4.871306292843346	7.588847328079733	59
cc_159	59.53733739420574	72.98529318109259	12.372482273832645	5.24465621865801	9.833678434939186	75
cc_16	24.10697304964576	36.16531368487962	11.090355758626968	4.240900191690549	12.691892706615388	467
cc_160	71.13562721354168	85.62106943609106	12.415748598746296	5.644609535766335	9.289194987958606	75
cc_161	58.20767215169273	72.41092995894248	12.145206342682236	5.24450140120488	9.525725913840645	75
cc_162	77.74838340445741	92.1410983381857	13.626736642075265	6.255703341094382	10.652378469474137	73
cc_163	55.64102546386719	68.87299881480766	11.955783771726106	5.011079781680464	9.131331442601327	75
cc_164	52.74317174199801	70.36559687337433	10.272078331006936	4.553262521323079	7.052451862221779	67
cc_165	52.936626440429684	70.17572863944211	10.164546476344725	4.780435128632937	8.33991238602071	75
cc_166	54.778321541564104	68.94873399230104	8.46743541505866	4.752092575956356	7.004068592445805	73
cc_167	48.68916427199905	60.689165245945425	8.709122890330798	4.417933749999913	7.647714538089758	74
cc_168	59.269211832682316	84.1653762376444	9.319691025741111	4.865150695485479	7.4583914919450685	75
cc_169	49.906036140950526	66.9454942961053	9.283312599705537	4.470905552654495	7.855605948280559	75
cc_17	15.921201686980618	21.3999573349798	7.530460248822779	4.002916902242826	8.734942584969637	314
cc_170	61.134635400390614	85.51554333775317	9.762266254390013	4.963032586490553	7.692537349164966	75
cc_171	53.014925420233524	72.30034179186345	10.891854130492577	4.492028929014873	8.826684346065106	47
cc_172	46.32100793021066	57.729487973554065	6.514773296388002	3.902228057202003	6.1049492291238305	56
cc_173	55.698659162521366	69.15402380331734	11.140566101236484	5.492314436410027	9.336131306129623	64
cc_174	37.846694423130586	46.51801305031324	6.332527040464668	3.430006744891297	5.337222935999242	49
cc_175	50.42950910176316	66.80180767878919	9.901640840216645	4.8460091003385575	8.0496528211717	73
