cc	MAE	RMSE	MRE	Mean_relative_error_max	Mean_relative_error_mean	n molecules test
cc_0	116.58562622070312	146.72753888679526	108.88979721916209	25.115386949742167	40.393262751989035	5
cc_1	68.06347618103027	96.73801123214693	16.225238676812417	6.230636779662235	42.638124307001846	16
cc_10	222.78046700613837	253.21226862816894	18.417178858780375	12.5101340412252	46.02717555588769	7
cc_100	263.1121826171875	372.95769616132395	185.73863536482196	12.829358543108135	33.45217322559205	9
cc_101	54.08758796691895	63.01422003550727	99.09919557482168	19.961465886816857	35.331659009519065	8
cc_102	69.05775095621745	86.11971489332683	62.9332677588178	17.026072720960908	30.7591684948014	6
cc_104	66.73705044833098	79.47397270467106	17.59633298252482	6.7411162069021175	12.67910313953967	55
cc_106	289.7716590881347	376.4081152254905	34.789651008724775	10.275590747806195	21.21200520715543	16
cc_107	49.490647944697635	77.06651054439953	17.587641224372675	5.649617345285118	25.641860891388454	27
cc_108	138.19334191894532	179.63514709746204	40.69338555740631	16.668275910520734	49.48550838485843	10
cc_109	28.066170654296872	35.86682309269212	4.6012016350670955	2.3076936897136053	4.833187035390057	10
cc_11	229.62958306206596	266.5925169020127	50.93831957456259	14.404063672190814	50.329913055860075	9
cc_110	355.5134168836806	410.4252161279757	66.20285706678214	11.324968682584117	21.330210012425752	9
cc_111	248.68155961470174	294.4595649040915	33.04822203951375	17.45133751682117	47.31543177259878	11
cc_112	28.265843593052455	41.676607434275724	19.504537734133294	8.387739574780396	27.91746528527349	14
cc_113	23.68428915405273	30.29706216351873	17.60612996575707	7.158185738825741	19.272312231874462	10
cc_114	100.8734507921007	114.66246819094722	27.18104836374768	18.29207028471706	29.883525901101336	9
cc_115	148.0306490749783	173.21869643614	54.836840359381284	26.52593790541847	56.02855694290424	9
cc_116	68.20185682508681	85.88545345657883	32.21417649927642	14.190981445086726	20.798386021485154	9
cc_117	85.39442070855034	101.82096796622598	41.42176223235407	17.065231956145155	25.86281162677875	9
cc_118	27.089731784396704	33.88192472879284	18.906421094987234	8.131391800809457	22.53789102102213	9
cc_12	166.9350115966797	203.5810992694377	19.08961386352134	10.165327706532683	34.389385926791675	10
cc_125	57.77354833279276	81.02489952495607	7.464521394227533	4.054284093529317	8.32548558709418	277
cc_13	56.41576957702635	67.74494915089087	18.494036669517634	5.643834491499236	32.37065116808752	16
cc_14	29.90728866577149	38.70537868757685	13.89592736798115	5.227633047678988	15.655303688003203	48
cc_144	187.79439290364584	210.7194820590418	31.00917204750712	15.433464242574445	29.632967031457977	6
cc_147	110.67479526095921	161.90868536832755	24.561213559626577	8.486094454102485	15.16967430348496	120
cc_148	62.952311101035455	93.10764485671514	9.510302884334404	4.896002543264099	8.277373167807374	105
