cc	MAE	RMSE	MRE	Mean_relative_error_max	Mean_relative_error_mean	n molecules test
cc_0	133.7066450852614	151.94798150530673	188.0804212435207	28.80367192702745	46.32515878408372	13
cc_1	81.5314483357367	106.96880316571234	30.317165440566807	7.463515958965278	51.07508790504476	107
cc_10	215.30063668045347	266.72088358677826	23.903513455977336	12.09010763030399	44.48181806492298	51
cc_100	225.83579348793515	279.1697070471599	48.906476156344326	11.01176060228076	28.712840314540188	79
cc_101	35.06726898648846	48.75339092072033	46.03484319730127	12.94186189344865	22.907007629615155	67
cc_102	53.93964357729311	68.36294219455895	37.94046595788924	13.298728692626504	24.02537821417589	54
cc_104	76.1105257770208	102.38451736104655	20.386530909748732	7.687931896668767	14.459931924599667	508
cc_106	346.9035651113473	489.75639774942897	36.6589159486527	12.301544862104514	25.394202637617393	153
cc_107	61.32862930297852	82.84451146354448	22.217654299830794	7.000985080248689	31.775299911283316	184
cc_108	63.802310238792785	82.56657243661155	32.07655471036303	7.6955553431264505	22.846902133295014	84
cc_109	70.7984535548998	103.6064867535859	11.54109191404633	5.82128379829796	12.191979164596844	92
cc_11	162.20692164461377	208.2388866486758	27.419635453992942	10.174816311919065	35.55230190539314	71
cc_110	640.6207061767577	788.2083440118042	52.99581293138893	20.407132587180104	38.43617020375242	74
cc_111	141.78479661449944	175.29283844614034	31.921673859796794	9.949810288736803	26.976704187472613	97
cc_112	31.05225276600231	40.13497797249992	30.35020548780901	9.214591758213095	30.669531789155062	88
cc_113	32.3645517593775	39.06601146099403	21.055762657067223	9.781651935617464	26.335590766280365	78
cc_114	62.48294545491536	77.67378674277192	23.6037171523019	11.330458320624409	18.51042771132486	90
cc_115	109.17007682986375	134.6273784152362	80.54498311554875	19.562426411114174	41.32010434558819	82
cc_116	41.05284188186066	56.52859031414057	18.285322701018888	8.541997894685949	12.51920244528979	79
cc_117	48.0224926912332	63.16040534721551	20.590622813257557	9.596821081381531	14.544236871875224	79
cc_118	28.637436154387725	35.321359035397066	24.690117105908257	8.595958623559273	23.82553730343046	86
cc_12	177.6578349063271	219.28495803845482	27.977884140654407	10.818282481203696	36.598337215639184	76
cc_13	65.5709228305159	95.27965263536163	21.134169487541385	6.5597161695193975	37.623761682771956	116
cc_14	37.96051329741607	51.89554303104116	16.476565227072545	6.635293357352922	19.87085390671613	370
