cc_id	mean_MAE	std_MAE	mean_RMSE	std_RMSE	mean_MRE	std_MRE	mean_rel_max_rt_error	std_rel_max_rt_error	mean_rel_mean_rt_error	std_rel_mean_rt_error
cc_155	196.39218837193084	48.567680745388905	226.47562469430915	50.35246294625605	49.84487997883415	27.546172807750217	17.94519265094397	4.437836325419307	33.97304866313876	8.401516348980755
cc_156	210.1050675582886	61.634720569826726	243.23070632688274	69.42443916887146	62.85708694912209	51.580164962183495	18.172034903847827	5.3308009487828	29.640820754181078	8.69519105786176
cc_157	181.82211741129558	68.38268791456831	207.13994564307043	71.69646847310588	45.70902654253513	26.279438181188105	17.77863668830503	6.686485569039631	32.533301855728524	12.235665601661951
cc_158	161.44350805250264	67.36037831565629	197.92077967204472	72.58247938615297	34.50163054326758	27.648910600058244	14.266835282122893	5.9526668713022515	22.225831902616058	9.273463290041482
cc_159	185.85186425781248	47.830905625804235	216.19489296412868	53.82534707618925	51.41082082079311	35.32666204359884	16.371728704881296	4.213434251744559	30.69682907625562	7.900147466484754
cc_16	35.39704412619613	4.661512590887749	49.75470658575589	6.6979222173781565	16.121143627333737	2.590370383141204	6.227050194602091	0.8200535836478342	18.635914399365596	2.454203500880979
cc_160	204.01275893554686	69.17823620120117	241.5753832916297	78.4748827705217	49.81689407306	40.70672702392706	16.188405298637313	5.4892906272774376	26.64086017115946	9.03359048296526
cc_161	157.59027498372396	45.739404495649595	193.21685157600072	55.1822589493961	40.47962630819607	31.266275230576074	14.198857082182212	4.121112597366345	25.789757787764028	7.4852852653578985
cc_162	162.17865776166525	47.5790204320508	194.8473100790915	49.58176117414783	37.23622169603608	24.761225538528574	13.04903750777777	3.8282498497031625	22.220249045712407	6.518845931656897
cc_163	147.47645205078126	45.856051392655736	182.22217466460924	50.270549085480695	40.419769657639314	30.3475721994993	13.281859221403984	4.1298363947418615	24.202579884676872	7.525504794788825
cc_164	184.63643997420127	57.33201340502048	213.744076176713	61.65853943461487	43.75601149470901	23.153491048188762	15.939469592717401	4.949412393817163	24.688306787837625	7.6660400076243835
cc_165	152.28202669270834	41.80989145128996	187.35726582831032	43.259441922643994	37.88172990235711	21.47825250853415	13.751808507866304	3.775636780386682	23.99130518851677	6.586948489533634
cc_166	117.90820914490584	35.528977107395164	145.66259140052642	42.81089068319661	22.26416732232099	11.172996431754953	10.228694665218423	3.0821862297344684	15.075985558205652	4.542807915186205
cc_167	146.16567818306586	53.411310584204884	177.5858771955688	64.679121537545	37.10879846034723	25.87775144206843	13.262710346169596	4.846409569559823	22.95856580666847	8.389432485867559
cc_168	150.73862389322915	59.4696856838209	185.8330019345446	70.76263164150826	32.717266187869015	27.40142091714662	12.373475168540613	4.881606718201741	18.968831121402282	7.483618965357581
cc_169	159.87429993489582	65.66781988455547	197.2551519846776	72.86467935564669	40.90201560354055	29.309118892920296	14.322573992590828	5.882948101174969	25.16548294876936	10.33663573357692
cc_17	18.321522892265566	4.182629212658537	25.86319911033945	5.08016129035989	9.137588597353055	2.111740642508399	4.606406922176689	1.051598836591375	10.051844934796303	2.294740481597263
cc_170	156.26614925130204	64.20079782575671	189.50063655160926	75.76193068053263	33.29117009309632	27.42467986464593	12.68600010158322	5.211949815372359	19.662883104691705	8.078350870767878
cc_171	194.86811655896773	74.12365368812556	229.5049648951714	71.36957956287651	51.42633370126858	41.094300515661196	16.511448615401434	6.28060105813638	32.44443598371573	12.341167859729241
cc_172	156.1649955531529	51.42262043601005	190.5411412536026	59.176352094235035	30.94422650434395	18.342294600042663	13.155832621744244	4.332004013007991	20.582008289948096	6.77732417790502
cc_173	118.33894777297972	37.94602033479096	141.20460823607954	47.058593619939415	28.073031321727676	10.5591949411131	11.669126708178492	3.7417682655692577	19.835808826456876	6.3604588282271335
cc_174	158.01171142578124	51.48893097295609	181.93467296920608	53.08731805640862	30.510155749319832	14.601779811488282	14.320437867118113	4.666388523922066	22.283154268361972	7.2610807238951365
cc_175	154.4020357482074	48.65869719668804	183.72453608265252	56.36837940745933	40.63303228480358	28.008616298201606	14.837218994869252	4.675843442178662	24.64594252042316	7.766992503802993
cc_176	140.45605562392979	46.70413991429319	165.12658245982163	54.72213638145372	26.55686688497135	18.518412865201366	12.12291175763247	4.031084059579941	17.84508281384013	5.933807843438709
cc_177	164.82197977701824	82.59800186276779	192.36927563247295	93.93579490967046	39.53315063493459	35.4727009132226	16.122978027254593	8.079782629296062	26.258662866580764	13.159125301746005
cc_178	159.38610329367896	34.13139271730069	193.59303070876322	45.185973987121436	28.682296652874825	20.043916491459342	13.79249768896495	2.953564617281126	20.077483078607425	4.299449234091955
cc_179	29.728813370306963	7.9125949078861995	38.37976200758471	9.631476435007503	13.224279085225554	2.433389352553401	5.695829668219903	1.515997031820937	17.46166676091668	4.647581919083115
cc_18	27.69106798797484	5.206972956289706	38.377290052758845	6.0547047389329425	12.753842167581494	3.180483129591592	6.067014589188651	1.1408292704723069	10.931901467703897	2.055612854219887
cc_185	45.061358326355254	3.4596459854798125	72.20196418240877	9.569065206099596	12.120890663385739	1.8105174807400577	4.664736886786258	0.3581414063643697	9.68051967545364	0.7432348308274003
cc_186	54.43503773808813	5.86431138473472	79.84728574831212	15.18533521525682	14.610428061164631	2.3951086886726345	5.635097074336244	0.6070715719187079	11.45038811881307	1.2335555222331165
cc_187	137.28483567571067	41.05935590493066	165.414340236918	44.19705512813422	50.44181919347306	25.08416467903803	15.790756346412545	4.722723246483858	38.47936826702647	11.508467551396631
cc_188	197.22647025866385	63.0444655269174	222.98483692972317	72.3742450948412	36.482599034247734	11.549260706133422	16.805254793683016	5.371886974004551	52.89113928819696	16.906927367107006
cc_189	182.56176760586825	45.032744536512425	210.50388189868056	61.85262042957207	34.96163049883344	12.335937404189533	14.900568691304949	3.675542322601406	46.892586967689844	11.567054357904288
cc_19	22.155178871075478	3.154234482860673	31.341647181051027	6.705368798798036	10.279749667769293	2.0662990280325455	5.49320114823849	0.782067460790606	11.34961785758396	1.6158459483448433
cc_190	138.35765999172045	36.67971942895338	162.0755377248541	41.898504973328926	33.20449411501213	11.477694468508137	13.556502056801927	3.5939368439107766	43.084416023282124	11.422022398968451
cc_191	180.57337724958145	75.850368760391	212.2518266956603	80.41277830203175	43.134803056033675	22.80870952654528	14.256543285139859	5.9885021917251695	45.0189726205653	18.910349501655233
cc_192	163.09008664850603	65.20754503096117	193.35442569431632	76.50410511053973	38.64393247656247	23.56609001967389	12.400401965366944	4.957994603935613	39.70300405236177	15.874266044070005
