cc	MAE	RMSE	MRE	Mean_relative_error_max	Mean_relative_error_mean	n molecules test
cc_0	93.80124114280525	120.00242243740203	102.12008680142026	20.207074783025686	32.49918795968333	43
cc_1	67.42031241969057	87.98855231816277	20.76842470523753	6.1717605656985155	42.23521663985858	152
cc_10	298.8284190955529	346.47571181436126	31.019159736766227	16.78057160240077	61.73893201516818	65
cc_100	130.05890413308447	195.48658338657216	30.45270209120727	6.3416763764023125	16.535733721310415	79
cc_101	64.85343579915364	70.9587418683324	67.82629232788642	23.934689917018616	42.364238550494925	75
cc_102	59.754192267523884	67.98923630046781	34.576469003362796	14.732295923945726	26.615249451040036	54
cc_104	160.6504701060861	187.17670927871862	30.48277796819072	16.227320212735968	30.521335093579065	541
cc_106	470.4026247406006	552.9740689137296	70.17282327976648	16.680944139737612	34.43464056097464	160
cc_107	55.12588540428945	80.82178432003353	19.28641545305793	6.2929092927271055	28.56156352268682	263
cc_108	68.15958326704047	92.99856220932391	33.85176760422824	8.22111054024225	24.407193446757404	89
cc_109	92.13119599715523	118.37514949859468	16.987004804767402	7.575332675312877	15.865623690998918	92
cc_11	177.4410319967831	222.20267439973242	29.908351436055824	11.13041224418411	38.89129437876631	85
cc_110	1019.6195473921927	1179.8622628678202	61.63430597967017	32.48023532722326	61.17546636999598	76
cc_111	98.99076387071118	133.59423935432335	18.09452642277032	6.9467202716288545	18.83449155337038	97
cc_112	33.07396516094058	41.84830524478682	25.84173308427802	9.814524217614938	32.66632645111834	127
cc_113	48.96066951293945	56.94839190378421	31.186788825171995	14.797554783733625	39.84013637890943	100
cc_114	76.58062049018012	88.79625214571237	22.48383538788916	13.88688581042689	22.686831252132794	90
cc_115	75.34092600008337	95.55967264243142	57.19561981344443	13.500506397176533	28.516009278515845	82
cc_116	45.866604112069815	60.011660852621375	20.718346939464055	9.543613007089018	13.987175455706554	79
cc_117	42.0932210028926	57.90210010432144	17.19010976551702	8.411914668843448	12.748479778060892	79
cc_118	30.567206434461806	38.520317102426766	27.985497686056117	9.175208294900738	25.43105162206865	90
cc_12	115.47063312936335	145.85568474615303	19.80873556254438	7.0314598178884005	23.787485488608155	94
cc_13	81.79018490878019	104.97864310597137	28.27587956477578	8.182291407440994	46.93016800986185	154
cc_14	26.660197871579964	39.79928113672431	10.958700967670023	4.660059058133186	13.955577810017916	472
cc_144	98.38165232340496	134.61365777971096	13.931131932665217	8.0852771468939	15.524107055185786	48
cc_147	140.2637404412506	169.38744284054368	22.00950930608226	10.754854771256536	19.225292028463276	1188
cc_148	267.47292079118137	337.7606882032681	53.19303248337154	20.8022243749898	35.16905319200546	1041
cc_149	50.73613049316406	63.80618949992995	66.94132109128297	12.127385623186742	27.510945469755136	235
cc_15	20.165893793575098	33.85700172591634	8.308509619328264	3.820166286575566	10.258914094193408	488
cc_150	129.5659762573242	143.80632600257505	36.80353236051836	19.33243453556016	37.28624600918708	20
cc_151	83.25601843455482	114.10579025571866	21.291997172959242	7.553004965531286	14.78330286472485	63
cc_152	31.841987818157868	40.620043898274695	7.0135794265841565	2.7389543609067815	4.691061583746999	63
cc_153	84.33611982073103	106.2633793965404	17.346416940953446	7.80239798508012	14.470445658714965	49
cc_154	67.00300929857337	82.48491437686828	13.319437261488037	5.506493203367306	8.86912875438185	46
cc_155	63.64365131923131	85.30363548514343	14.636629606635395	5.815392116157831	11.009444323077298	56
cc_156	57.724933395385754	74.33840706287889	12.00487787170444	4.992642570090447	8.143613210780796	64
cc_157	67.61578234354656	82.33071351448272	14.983612051963183	6.611497246851134	12.098443734530946	48
cc_158	122.05023491293699	139.41803886068354	19.682540772711835	10.785634050277215	16.802583377756875	59
cc_159	65.38406048177085	85.79842858787283	13.0938431088882	5.7596952503321726	10.799371515242195	75
cc_16	31.800813938443103	42.87947061457851	14.89104743273793	5.594401157280117	16.74256314380747	467
cc_160	70.49756987304687	97.78437291645572	11.28261247152009	5.593979708075198	9.205874726627922	75
cc_161	78.9736540608724	90.509094332426	16.202404313667387	7.115512853720436	12.924093254199342	75
cc_162	93.35368959191727	109.91759896820506	17.467067315217378	7.511320008361277	12.790476013908977	73
cc_163	56.33457298990886	76.5922819415038	11.384108749014723	5.073541282999105	9.245150558598663	75
cc_164	77.45001982276119	93.33941616832028	11.574427163289789	6.686178720152735	10.356080578544558	67
cc_165	77.45112341308594	104.51294962659512	13.822029418973413	6.9942135721974745	12.202054171149236	75
cc_166	67.52688727391912	88.07644529793434	9.74811402185983	5.85804768494683	8.634126365883906	73
cc_167	50.60895871549039	71.48970901317549	8.971037053533435	4.592131126187789	7.949260890243436	74
cc_168	62.819086905924465	86.8596717095314	8.942004520120664	5.156544433438771	7.905105008542531	75
cc_169	42.11779079589845	58.55928317290108	7.170536112119081	3.7731841535779433	6.629674353824452	75
cc_17	25.769436528880124	33.00559573302567	11.521904324329254	6.47896528608642	14.1380376275778	314
cc_170	69.04787954101562	92.72967025145573	10.14844818224493	5.605445651973992	8.688256481308994	75
cc_171	61.59814125872671	83.78922935400722	13.980740307565839	5.2192968360215835	10.255741093386511	47
cc_172	55.717488163539336	69.94435893492286	9.636313803521555	4.693817239818316	7.343372944846209	56
cc_173	63.654420080184934	80.02586428982265	15.110506950635544	6.276813402771362	10.669664818143865	64
cc_174	28.637109960439265	39.89717319043932	5.05149518805107	2.595351636798918	4.038467359732657	49
cc_175	49.031526263511346	74.97038418377838	9.014901605438695	4.711670343587728	7.826504178674009	73
cc_176	65.77557495117188	75.64031645128192	9.650885271697884	5.677159930189184	8.35685280294624	73
cc_177	69.89693871392143	86.82253744385243	13.89858995840885	6.837357545283234	11.135651638076228	36
cc_178	78.01699313077059	91.66931065360623	10.531807428439386	6.7512108974360165	9.827612489783474	44
cc_179	24.05406782760311	32.40149420586259	10.90678151399675	4.608588693643544	14.128519407021177	247
cc_18	24.207930866195124	32.703712921328496	10.310562837849846	5.30387162398561	9.55682587183547	494
cc_185	72.29829645797246	95.1378813542573	19.553736748688582	7.484295699583071	15.531823880991121	2210
cc_186	66.10517705771784	88.40171330000544	19.39163777835345	6.843186030819651	13.905197193316242	1795
cc_187	93.39354698824596	109.89150725089068	37.537801509939634	10.742298940446968	26.17714236708215	83
cc_188	60.61702934069511	78.09320944786711	9.755955102100557	5.165050216487314	16.255950521705326	39
cc_189	120.69559384432706	139.8389169789072	24.4115614517507	9.851093196566035	31.001719063001403	44
cc_19	23.684919519880456	28.656366160106444	11.380772611997047	5.872488227680368	12.13327083038012	481
cc_190	94.83507958453633	111.97208881870318	23.889845590128477	9.292090886197954	29.531534594222975	46
cc_191	52.87776081630161	68.1549999436664	14.435074279398433	4.174779789696954	13.183020125583884	56
cc_192	69.8707612368935	90.22791648101706	13.870947034289175	5.312557879934116	17.009489500785644	57
cc_193	59.42924935372823	80.93970405682911	19.09316904025941	8.752724580065426	28.457089807463987	418
cc_2	24.09914608129719	34.55384209225843	7.531804333693421	2.212148529584834	15.331537856274268	149
cc_20	30.53561444327024	39.65083561262187	11.0009129925727	6.913828384565103	12.081474871478628	493
cc_21	15.10679968083328	21.246096276360813	7.3257247580234335	3.7912964113921794	7.900157149523957	479
cc_22	25.11654946500239	33.76607830489514	11.242188655741693	5.76914495245369	10.467955510980765	474
cc_23	352.8201803034002	458.395565733469	437.4302529828589	16.01835014543722	139.17218364199735	66
cc_24	100.16935011340728	139.45436081137703	20.54533603668815	6.345454840580721	35.31293189205343	31
cc_25	903.8048853460346	981.6224064793241	64.82175825081258	36.75796670514213	99.0264300933583	53
cc_26	122.17935011535616	130.7632363480329	87.78395304269047	27.286794290547647	63.84744264880964	8899
cc_27	492.74869801839196	584.9614084752928	298.28924792398993	21.987893708986697	122.37325009697624	120
