epoch,step,train_loss_epoch,train_loss_step,val/mae,val/rmse,val_loss
8,8449,,0.14919954538345337,,,
8,8499,,0.14820271730422974,,,
8,8549,,0.18706724047660828,,,
8,8599,,0.06679019331932068,,,
8,8649,,0.36749204993247986,,,
8,8699,,0.1782875955104828,,,
8,8749,,0.10444086790084839,,,
8,8774,,,0.23272490501403809,0.3649560213088989,0.13319289684295654
8,8774,0.1310865581035614,,,,
9,8799,,0.10500280559062958,,,
9,8849,,0.14691174030303955,,,
9,8899,,0.06509639322757721,,,
9,8949,,0.05798182263970375,,,
9,8999,,0.07597927004098892,,,
9,9049,,0.13422508537769318,,,
9,9099,,0.2897412180900574,,,
9,9149,,0.07754498720169067,,,
9,9199,,0.10852894186973572,,,
9,9249,,0.0691073015332222,,,
9,9299,,0.07419126480817795,,,
9,9349,,0.11610077321529388,,,
9,9399,,0.19829806685447693,,,
9,9449,,0.1197456568479538,,,
9,9499,,0.14598464965820312,,,
9,9549,,0.06634720414876938,,,
9,9599,,0.0790000781416893,,,
9,9649,,0.09985361248254776,,,
9,9699,,0.14106756448745728,,,
9,9749,,0.18583336472511292,,,
9,9749,,,0.21634501218795776,0.3567425608634949,0.12726524472236633
9,9749,0.12323173880577087,,,,
10,9799,,0.18425923585891724,,,
10,9849,,0.15604589879512787,,,
10,9899,,0.1667245328426361,,,
10,9949,,0.05473734810948372,,,
10,9999,,0.14208991825580597,,,
10,10049,,0.13973000645637512,,,
10,10099,,0.1019977256655693,,,
10,10149,,0.08020015805959702,,,
10,10199,,0.12920333445072174,,,
10,10249,,0.07190562784671783,,,
10,10299,,0.1550566703081131,,,
10,10349,,0.0790729820728302,,,
10,10399,,0.0952882245182991,,,
10,10449,,0.06628353893756866,,,
10,10499,,0.0932011678814888,,,
10,10549,,0.11366446316242218,,,
10,10599,,0.25477489829063416,,,
10,10649,,0.12638820707798004,,,
10,10699,,0.06780852377414703,,,
10,10724,,,0.20557713508605957,0.35124796628952026,0.12337512522935867
10,10724,0.1169137954711914,,,,
11,10749,,0.05804621800780296,,,
11,10799,,0.03309990093111992,,,
11,10849,,0.05088585987687111,,,
11,10899,,0.16510039567947388,,,
11,10949,,0.060574449598789215,,,
11,10999,,0.09931537508964539,,,
11,11049,,0.06552847474813461,,,
11,11099,,0.12579715251922607,,,
11,11149,,0.06194503232836723,,,
11,11199,,0.07992513477802277,,,
11,11249,,0.0400642454624176,,,
11,11299,,0.07038223743438721,,,
11,11349,,0.06330721080303192,,,
11,11399,,0.17399320006370544,,,
11,11449,,0.06920315325260162,,,
11,11499,,0.06277619302272797,,,
11,11549,,0.09412277489900589,,,
11,11599,,0.1518937200307846,,,
11,11649,,0.08727620542049408,,,
11,11699,,0.22407744824886322,,,
11,11699,,,0.20527280867099762,0.34974756836891174,0.12232335656881332
11,11699,0.10976555943489075,,,,
12,11749,,0.030299540609121323,,,
12,11799,,0.06639517843723297,,,
12,11849,,0.04448849707841873,,,
12,11899,,0.08498745411634445,,,
12,11949,,0.11221294850111008,,,
12,11999,,0.08786856383085251,,,
12,12049,,0.09289264678955078,,,
12,12099,,0.08245953917503357,,,
12,12149,,0.08512502908706665,,,
12,12199,,0.05385442078113556,,,
12,12249,,0.1612658053636551,,,
12,12299,,0.08604205399751663,,,
12,12349,,0.054080814123153687,,,
12,12399,,0.06282370537519455,,,
12,12449,,0.07987062633037567,,,
12,12499,,0.07257943600416183,,,
12,12549,,0.08178404718637466,,,
12,12599,,0.14881712198257446,,,
12,12649,,0.12203239649534225,,,
12,12674,,,0.2019822746515274,0.34903985261917114,0.12182880938053131
12,12674,0.10323168337345123,,,,
13,12699,,0.1075325459241867,,,
13,12749,,0.06923733651638031,,,
13,12799,,0.08632054179906845,,,
13,12849,,0.12879864871501923,,,
13,12899,,0.12419385462999344,,,
13,12949,,0.13683679699897766,,,
13,12999,,0.16008257865905762,,,
13,13049,,0.03878232091665268,,,
13,13099,,0.16575227677822113,,,
13,13149,,0.07758432626724243,,,
13,13199,,0.05291347578167915,,,
13,13249,,0.048912614583969116,,,
13,13299,,0.17708423733711243,,,
13,13349,,0.0503145270049572,,,
13,13399,,0.05182727426290512,,,
13,13449,,0.051883768290281296,,,
13,13499,,0.08012120425701141,,,
13,13549,,0.0474264919757843,,,
13,13599,,0.09116130322217941,,,
13,13649,,0.08412360399961472,,,
13,13649,,,0.20095008611679077,0.34874412417411804,0.1216224655508995
13,13649,0.09830091148614883,,,,
14,13699,,0.04689895361661911,,,
14,13749,,0.05647243186831474,,,
14,13799,,0.08237836509943008,,,
14,13849,,0.08001141995191574,,,
14,13899,,0.02322871796786785,,,
14,13949,,0.09050793200731277,,,
14,13999,,0.021228453144431114,,,
14,14049,,0.22915463149547577,,,
14,14099,,0.170789897441864,,,
14,14149,,0.04054462909698486,,,
14,14199,,0.1845647692680359,,,
14,14249,,0.05164865404367447,,,
14,14299,,0.05685311183333397,,,
14,14349,,0.18050220608711243,,,
14,14399,,0.06403075903654099,,,
14,14449,,0.10402064025402069,,,
14,14499,,0.06996786594390869,,,
14,14549,,0.0710514709353447,,,
14,14599,,0.04858404025435448,,,
14,14624,,,0.1967717558145523,0.34699752926826477,0.12040727585554123
14,14624,0.09319137781858444,,,,
15,14649,,0.04752759635448456,,,
15,14699,,0.07396445423364639,,,
15,14749,,0.10050356388092041,,,
15,14799,,0.14040260016918182,,,
15,14849,,0.04783841595053673,,,
15,14899,,0.03574901074171066,,,
15,14949,,0.11233708262443542,,,
15,14999,,0.057650141417980194,,,
15,15049,,0.05098236724734306,,,
15,15099,,0.11722065508365631,,,
15,15149,,0.08827783167362213,,,
15,15199,,0.11815550178289413,,,
15,15249,,0.10104413330554962,,,
15,15299,,0.08178384602069855,,,
15,15349,,0.08123032748699188,,,
15,15399,,0.05318598449230194,,,
15,15449,,0.04952496290206909,,,
15,15499,,0.10458390414714813,,,
15,15549,,0.04232800751924515,,,
15,15599,,0.04943530261516571,,,
15,15599,,,0.20532017946243286,0.3500623404979706,0.12254364043474197
15,15599,0.08789174258708954,,,,
16,15649,,0.06090432032942772,,,
16,15699,,0.21863310039043427,,,
16,15749,,0.07764067500829697,,,
16,15799,,0.04192928224802017,,,
16,15849,,0.11211072653532028,,,
16,15899,,0.07410554587841034,,,
16,15949,,0.05452040955424309,,,
16,15999,,0.036985743790864944,,,
16,16049,,0.06130746379494667,,,
16,16099,,0.07133295387029648,,,
16,16149,,0.055203430354595184,,,
16,16199,,0.029939427971839905,,,
16,16249,,0.03294328600168228,,,
16,16299,,0.03807823732495308,,,
16,16349,,0.03553956747055054,,,
16,16399,,0.27747565507888794,,,
16,16449,,0.19407910108566284,,,
16,16499,,0.14247217774391174,,,
16,16549,,0.04911559820175171,,,
16,16574,,,0.2000919133424759,0.34908804297447205,0.12186245620250702
16,16574,0.08481573313474655,,,,
17,16599,,0.06234651803970337,,,
17,16649,,0.041148841381073,,,
17,16699,,0.030010327696800232,,,
17,16749,,0.028329787775874138,,,
17,16799,,0.1203918308019638,,,
17,16849,,0.055665936321020126,,,
17,16899,,0.06097067520022392,,,
17,16949,,0.06859966367483139,,,
17,16999,,0.057074978947639465,,,
17,17049,,0.03842759132385254,,,
17,17099,,0.12719610333442688,,,
17,17149,,0.10162556916475296,,,
17,17199,,0.07075520604848862,,,
17,17249,,0.053193118423223495,,,
17,17299,,0.04594144970178604,,,
17,17349,,0.03207622468471527,,,
17,17399,,0.07802726328372955,,,
17,17449,,0.05717559903860092,,,
17,17499,,0.046747561544179916,,,
17,17549,,0.02474154345691204,,,
17,17549,,,0.205069899559021,0.3518978953361511,0.12383212149143219
17,17549,0.08015460520982742,,,,
18,17599,,0.13597775995731354,,,
18,17649,,0.06236731633543968,,,
18,17699,,0.22265735268592834,,,
18,17749,,0.04517001286149025,,,
18,17799,,0.047859810292720795,,,
18,17849,,0.05427240580320358,,,
18,17899,,0.17168579995632172,,,
18,17949,,0.062073465436697006,,,
18,17999,,0.07909317314624786,,,
18,18049,,0.04782543703913689,,,
18,18099,,0.1441042572259903,,,
18,18149,,0.043288327753543854,,,
18,18199,,0.04342395439743996,,,
18,18249,,0.053356267511844635,,,
18,18299,,0.15729600191116333,,,
18,18349,,0.02517923340201378,,,
18,18399,,0.12189517915248871,,,
18,18449,,0.03463233634829521,,,
18,18499,,0.09826124459505081,,,
18,18524,,,0.19544793665409088,0.34865644574165344,0.12156131118535995
18,18524,0.07624026387929916,,,,
19,18549,,0.046106137335300446,,,
19,18599,,0.048296354711055756,,,
19,18649,,0.10860620439052582,,,
19,18699,,0.030565761029720306,,,
19,18749,,0.07925395667552948,,,
19,18799,,0.050841037184000015,,,
19,18849,,0.041447702795267105,,,
19,18899,,0.20983590185642242,,,
19,18949,,0.11077383160591125,,,
19,18999,,0.13087420165538788,,,
19,19049,,0.07687229663133621,,,
19,19099,,0.060046810656785965,,,
19,19149,,0.04375970736145973,,,
19,19199,,0.072694793343544,,,
19,19249,,0.03461169824004173,,,
19,19299,,0.061596840620040894,,,
19,19349,,0.10978344827890396,,,
19,19399,,0.10236376523971558,,,
19,19449,,0.16210070252418518,,,
19,19499,,0.06428082287311554,,,
19,19499,,,0.19823645055294037,0.3495967388153076,0.12221787124872208
19,19499,0.07355508953332901,,,,
