Bemis-Murcko scaffold	MAE	RMSE	MRE	Mean_relative_error_max	Mean_relative_error_mean	n molecules test
O=C1C=CC(CCCOC2CCCC(COC3CCCCO3)O2)CC1	21.371136474609372	21.371136474609372	16.702724872691967	4.77289987372909	11.167946212794668	1
O=C1C=CC(CCCOC2CCCCO2)CC1	44.44030497233073	44.526784978084386	40.04387128683678	9.925027910561626	23.223235516783756	3
O=C1C=CC(COC2CCCCO2)CC1	14.902944335937505	14.902944335937505	14.976328344827158	3.328333110581004	7.787853535714468	1
O=C1C=CC(Cc2ccccc2)=CC1	88.11906738281249	88.11906738281249	27.692981578508007	19.679977528768198	46.04851061720931	1
O=C1C=CC(OC(=O)C2CC2)C1	57.913691980698516	64.87485719527497	7.760765318690672	5.987145262625799	12.279505833015207	17
O=C1C=CC(c2ccccc2)N1Cc1ccccc1	63.500659179687545	63.500659179687545	7.59759023446848	4.456186609100881	9.150793711443004	1
O=C1C=CC2(C=C1)CC1NCCc3cc4c(c2c31)OCO4	13.592314453124999	13.592314453124999	20.90160610968015	3.2489517289236542	7.370239277078274	1
O=C1C=CC2(C=C1)CC1NCCc3cccc2c31	4.104879150390623	4.104879150390623	9.274467126955768	0.9811834664859506	2.2258123622877926	1
O=C1C=CC2(C=C1Oc1ccc(CC3NCCc4ccccc43)cc1)CC1NCCc3cccc2c31	36.32759399414063	36.32759399414063	38.159237388803184	8.683333491285168	19.698121392108572	1
O=C1C=CC2(CC1)Oc1ccccc1C2=O	59.2529768371582	69.17106586219674	14.34318097112656	7.060015436196194	15.05203116994474	4
O=C1C=CC2(CCCC2=O)CC1	1.0570959472656227	1.0570959472656227	0.6768012979484107	0.23608539111703206	0.5524081835728154	1
O=C1C=CC2(Oc3cccc4cccc(c34)O2)C23CC=CCC12O3	28.515577392578138	28.515577392578138	15.041448144623978	6.368495933664941	14.901427208864297	1
O=C1C=CC23CC(COC2=C1)Cc1ccccc13	5.758548583984378	5.758548583984378	8.88116684760083	1.376457735917482	3.12249110326368	1
O=C1C=CC23CC24CCC2CCCC2C4C2OC2C3C1	59.40684082031251	59.40684082031251	28.42704604283305	14.19993326807355	32.212514877504184	1
O=C1C=CC23CC24CCC2CCCC2C4CCC3C1	23.79268688964843	30.65713645703381	8.781293285704162	5.687132347654753	12.901246217195611	5
O=C1C=CC23CC4CC(OC4C2)C3C1	6.585753173828124	6.585753173828124	4.932040121192334	1.4708221310139638	3.441526720089818	1
O=C1C=CC23CCNC(Cc4ccccc42)C3=C1	45.34598510742188	45.34598510742188	47.82322833518444	10.12729701344959	23.696518116738673	1
O=C1C=CC2=CC=C3C(CCC4C3CCC3CCCCC34)C2=C1	38.564012145996074	41.99455521204222	10.244435577719024	8.355705959589002	20.087667179960754	4
O=C1C=CC2C(=C1)CCC1C2=CCC2C(C(=O)CN3CCN(c4cc(N5CCCC5)nc(N5CCCC5)n4)CC3)CCC12	206.19011230468755	206.19011230468755	28.175746420427377	14.46948156524123	29.713127507863856	1
O=C1C=CC2C(=C1)CCC1C2=CCC2C=CCC21	19.560295410156243	19.560295410156243	8.24702563882125	4.368477624208559	10.221652334986187	1
O=C1C=CC2C(=C1)CCC1C2=CCC2CCCC21	7.834450683593758	7.834450683593758	3.9361187116126195	1.7496986518656776	4.094060413919413	1
O=C1C=CC2C(=C1)CCC1C2CCC2C(=O)CCC21	26.77555541992183	28.4573511276345	4.544391619131336	2.7046015575678615	5.08697981866143	2
