cc	MAE	RMSE	MRE	Mean_relative_error_max	Mean_relative_error_mean	n molecules test
cc_165	109.80056892502475	140.57181531369804	21.96177745509994	9.915526019092688	17.29855463684326	71
cc_166	96.85531918733015	122.50407236903042	16.01342968765334	8.402328335357254	12.384119849611636	69
cc_167	87.18604112897599	111.42862021737507	16.762276653575192	7.911044672707607	13.694503987286968	70
cc_168	89.43752420774648	119.45320956602316	14.1948441538906	7.341535675051424	11.254748443336924	71
cc_169	86.64392716528664	109.52383520047066	16.79218112677408	7.76212348287883	13.638441404155355	71
cc_17	25.27411895900819	32.61641430072492	11.987119927409749	6.354432282146174	13.866288634052012	205
cc_170	85.78449555732833	115.23475406695964	14.100179024781678	6.964157781890594	10.79421561496395	71
cc_171	98.82042691438097	122.87935693821058	23.065115615688544	8.373193265072102	16.453040505150533	46
cc_172	76.98581013270787	101.03949456963582	12.845478709798979	6.485527878816877	10.146464492553	56
cc_173	90.85688798748077	111.06602054198332	20.892996096188035	8.959185105064567	15.22930442261356	61
cc_174	73.00094168155749	93.81193169417314	14.268097061321056	6.615999789881957	10.29475113298741	47
cc_175	105.54019095158232	136.1295061657088	21.573531801936355	10.14185414279504	16.846523215723735	69
cc_176	100.23094788482221	133.583011305073	16.27654804741709	8.65103986577095	12.734442509929165	69
cc_177	85.00892323213465	102.58770121363074	16.82778736433574	8.315620302865618	13.543221958767639	34
cc_178	81.34834551130022	103.10083207368224	12.549410595163765	7.039489919634843	10.24725491573401	42
cc_179	26.348917856524064	35.44363624274923	12.993247096784504	5.048265673549462	15.47643417146722	186
cc_18	28.40831489195567	39.67998803253735	13.607568561186385	6.224160836938712	11.21505676116311	353
cc_185	50.555521360155964	73.17432428616057	13.902826656160538	5.233490824032709	10.860829264961742	2102
cc_186	53.8398662690947	78.52866476677107	14.429696853851993	5.573485121024297	11.325194041608448	1633
cc_187	71.3543067808409	88.94581521939521	24.848017748502098	8.207304667683564	19.99979556769169	74
cc_188	97.70516339983259	118.98810587872761	16.440083480573314	8.32525250509821	26.202047827449665	35
cc_189	105.80538229370117	127.52835657939603	21.120701781354267	8.635764144115342	27.177037974174237	40
cc_19	23.316032104492187	30.786036165037736	10.561400839422186	5.781025514353909	11.944297804186474	354
cc_190	79.18724315824963	99.41463549128994	18.87761855268963	7.758891157970766	24.65881634721917	42
cc_191	91.33848804180437	115.6068339764518	20.612552418643524	7.211312809237674	22.771711727329695	52
cc_192	89.51395109356575	119.9603829824968	17.378902578610564	6.8061094201312144	21.791470199352613	53
cc_193	33.9688968044374	43.46405551043233	12.605030905327295	5.0029303962469305	16.265659713632402	328
cc_2	67.29929585007002	86.88672152090052	23.752563311376456	6.177647865804114	42.81486566143139	106
cc_20	25.302992186204825	35.107331259330564	10.036762217624837	5.729065839379799	10.011177762241706	377
cc_21	24.917924126519093	35.92168381592631	12.13317854658094	6.253557226953546	13.030921214185117	360
cc_22	26.101707110337813	35.72017269841267	10.863895942185172	5.995430703403575	10.87854480856893	355
cc_23	290.3539925315163	466.613482478608	280.3801895120551	13.18232963459168	114.53199512293851	44
cc_24	138.98222133091517	204.61494329488053	24.290848851756706	8.804144262695754	48.995722848440494	21
cc_25	302.2195286342076	407.94804984135396	21.678231172178307	12.291342469261735	33.11303303443065	28
cc_26	25.99416445255734	33.96518286495914	18.38667589449829	5.8053788754148075	13.583808741177661	8745
cc_27	217.12569298682274	300.8035734091755	92.49144012628798	9.688785943187094	53.9227740980535	77
cc_28	161.09438183124252	189.71563543726649	16.955408758415857	7.106687040375969	22.13206728395622	52
cc_29	185.33293818721066	309.8474976306543	17.674351844382578	7.979546120176126	25.89279839838918	54
cc_3	78.03509869845409	103.82574351083437	22.39948646003633	6.806969530569964	40.0137433598375	106
cc_30	140.17030914905027	176.0432518796915	15.635630227280757	7.776870236853655	27.97241063676662	51
cc_31	128.91997562005653	172.19028073553622	11.338090314968735	5.782201992288148	25.35077068599708	46
cc_32	147.07591082255044	184.75906040655835	16.12290917825547	7.572644981080757	29.036193843502733	48
cc_33	158.0579856654576	200.50082048372136	30.325366475815112	9.99354992826616	40.75868525334425	35
cc_34	120.37835797249004	161.2669498667708	16.624207488158255	7.48621629182152	30.64270670005675	47
cc_35	29.71032440838329	41.56784375977036	11.520368277567446	5.039406406198401	14.121028795494626	374
cc_36	30.812963783627463	49.23017940728758	12.534548346996226	6.012050999693176	13.999124338453663	168
cc_37	29.08125130621941	42.19376263595343	11.082989233323847	4.8948446957213045	13.885088831854778	364
cc_38	87.75973240902549	125.90632034849165	43.500631429247505	15.576807314346025	30.702707131275844	19
cc_39	30.351906702050336	42.7007253858148	15.544997972506922	5.795224100135628	15.57411107570375	219
cc_4	73.64821146839071	100.16097201925257	23.116320721275603	6.307657713976594	41.78523737153083	106
cc_40	27.91504389417494	36.43990745717414	10.670442574613817	5.948737138084418	11.117314455924316	370
cc_41	26.17408592443375	34.42010024665539	11.19237521531462	4.451375157216624	12.738272216344477	343
cc_42	28.38330187494023	39.91063126148614	10.475469448022231	5.110241236350911	11.315213148048771	354
cc_43	25.75149918329148	34.36779577480909	11.286748462621901	4.802950459432163	12.930269807937039	336
cc_44	28.686144889484755	42.6067302046214	11.007111226828233	5.4280473981011115	12.248127014629574	352
cc_45	32.858732167049176	44.06034374857268	12.566907893724236	5.711780727132731	15.289067285851564	377
