cc	MAE	RMSE	MRE	Mean_relative_error_max	Mean_relative_error_mean	n molecules test
cc_0	126.19175720214842	144.3319340387287	191.72452080409192	27.184781818644645	43.721485838675484	13
cc_1	68.2990885226526	91.87678246512883	25.902783309156504	6.252205100938538	42.785722826413895	107
cc_10	178.70889976351867	249.3543455488846	20.866901358736307	10.035315575220052	36.92184513909099	51
cc_100	223.09050860827483	293.80992963205983	44.04024774159458	10.87790042266536	28.363803852471037	79
cc_101	37.0732265825414	45.50975070830137	38.86714669653942	13.682176920040375	24.21736019728086	67
cc_102	53.47345620614511	70.93644655519293	34.53666306096187	13.183790977846426	23.817732646506283	54
cc_104	74.2713625149464	100.73577551300271	19.289820402952515	7.5021578297925675	14.110516711706083	508
cc_106	317.3974035724316	431.43301340673963	34.54991597467611	11.25522707703658	23.23427832280963	153
cc_107	55.53237105659817	76.48842129136058	20.975359824587283	6.339311764451844	28.772169950036336	184
cc_108	62.99007428850448	77.53301496022799	30.414734259291226	7.597586998661706	22.55604941658417	84
cc_109	84.26232737665592	112.52052500912075	14.406558677404353	6.928328184234165	14.510550558000547	92
cc_11	152.13872831102825	199.40315951008364	28.278138280686825	9.543264854536964	33.3455683985349	71
cc_110	415.7530486235747	481.44577622953943	42.32618255186356	13.243917196214795	24.94448709751124	74
cc_111	141.64926569043973	178.93538784169198	27.181689235329667	9.940299346697527	26.95091737722275	97
cc_112	30.89957198403098	37.59393962808512	30.50874263327768	9.169284543764201	30.518732807466055	88
cc_113	36.87615435478015	45.74025931567199	25.775477998064773	11.14520940392908	30.006759164841178	78
cc_114	69.57673541259766	86.27516856150095	22.503402527831575	12.616823597830788	20.611946537862043	90
cc_115	108.82561871040157	132.82768406908698	70.27734072469994	19.50070220234412	41.18972937607119	82
cc_116	45.82932113454312	63.56892930630122	20.74150873460193	9.535855417091781	13.975805886097627	79
cc_117	57.006190934965886	74.75361011797318	24.45833640723885	11.392124487403253	17.26506679801837	79
cc_118	32.20495717603106	41.723968115831205	27.37643368962679	9.666803894951546	26.79361394002954	86
cc_12	168.6318349336323	217.12501693790688	29.70420554483525	10.268653935795415	34.73893939688715	76
cc_125	71.74910270549375	103.5621422066996	9.118973100912328	5.0350247512627195	10.339439721109699	2749
cc_13	60.70966567467	79.01222806669074	21.926048709052044	6.073395925837333	34.83443414527545	116
cc_14	37.4863568643106	48.9106853508622	16.252818614629174	6.552413365549834	19.622651435444233	370
cc_144	104.22295160708218	125.28365687657839	20.41197386273792	8.565331328655672	16.445833345399887	46
cc_147	84.81310768250759	119.05180710599967	16.270999562088722	6.503125133800106	11.624934269599548	1093
cc_148	79.75462918301031	107.94907570472934	14.318980905410584	6.202772550961691	10.486649593346193	963
cc_149	45.58072717600855	59.3578900598209	51.064319238620996	10.895096848649144	24.715501312815153	232
cc_15	37.20301154389252	49.669376758894224	16.325247541325886	7.0476266469448605	18.926138527798734	370
cc_150	81.93397018432617	104.01819811051526	23.61494643831995	12.225301430069557	23.578799442955525	20
cc_151	87.73150664265951	115.6382607373144	21.911936353418454	7.959022275686026	15.577990130486	60
cc_152	92.01016470336916	128.64029470414698	21.934696093493585	7.914444390256773	13.555226244640258	60
cc_153	83.75925727688536	101.54150829659426	20.154226263021773	7.749029260513031	14.37146721257575	49
cc_154	87.27536331176756	113.3904554274059	21.686919251543056	7.172531501624555	11.552562226693926	44
cc_155	85.275231461435	114.86328361428986	22.286439027704706	7.79196193909311	14.75139929045066	53
cc_156	75.76836920065958	103.21785255213017	18.23136837289104	6.553223421610412	10.689112244712101	61
cc_157	94.75875153914741	117.40382549312416	20.515339613066523	9.265547231753928	16.955115863718046	46
cc_158	93.39060934884208	120.3675306074838	16.847973317159674	8.252970073245148	12.85702974191579	56
cc_159	84.23160874917473	105.59481213431297	19.12310750444266	7.4199796290675435	13.91238827179407	71
cc_16	37.01898167983345	49.07728966288324	16.706312643302287	6.512381549474606	19.489835684514155	368
cc_160	86.5463532181861	114.47068866828083	17.595925875030158	6.867450106185017	11.301593618161377	71
cc_161	78.51068197760785	96.70990184931861	16.109114815787805	7.073799147440067	12.848327551708353	71
cc_162	93.8762724060943	117.89918470026029	18.39897951074831	7.553367481421125	12.862075572311339	69
cc_163	72.31049173704335	93.10886378721584	15.489640204720892	6.512346602637285	11.866982344838608	71
cc_164	70.14663986206054	99.73602647172588	14.555668874214438	6.055685612595441	9.379523160717845	64
cc_165	106.26056137729698	131.0362073754189	20.139542795718942	9.595846100391652	16.74084337378941	71
cc_166	91.83426885190217	114.52544212830068	14.89091885389966	7.966745510783378	11.74211805098448	69
cc_167	84.42585532052176	109.1606087016004	15.890956031627951	7.660592272840608	13.260955507850769	70
cc_168	86.80187754456426	120.65439666701153	13.759636296325452	7.125186953684352	10.923080718381417	71
cc_169	84.40985428931009	109.13990023596227	15.75047973101973	7.561980782744758	13.286780612586035	71
cc_17	34.19857576993616	43.33211291587441	16.126450818795433	8.598223907561763	18.76256589867856	205
cc_170	89.22052007111024	121.1494297651329	13.987993963854672	7.243101158557417	11.226568678522824	71
cc_171	87.26186401367188	113.93363176774446	19.80792233651122	7.39382003166174	14.528605350144932	46
cc_172	83.6451195853097	103.2582185297799	14.162811938139138	7.046529146895615	11.024138531304727	56
cc_173	73.43244830022094	100.03290434070712	16.28032566875741	7.241001883428088	12.308644225366718	61
cc_174	84.98956691011469	107.51451605950356	15.585934626468175	7.70251648632542	11.98541306572013	47
cc_175	108.1116848533741	135.95884669587593	20.39530998459087	10.388961105989978	17.256989895052566	69
cc_176	104.95263558650362	135.2504780913082	16.233085513942584	9.058573760271328	13.334337670613426	69
cc_177	95.82160276525163	118.72002489804085	17.157521456049484	9.373322647929298	15.265847223484213	34
cc_178	91.78544134230842	115.64648713489552	14.24878417281223	7.942665398261374	11.561990708921455	42
cc_179	36.75087480442498	46.127488507825554	17.455744624469975	7.041206806227724	21.586180417412734	186
cc_18	33.30932655053503	44.312212920234565	15.225505279747383	7.297955074390917	13.149881975088565	353
cc_185	57.675039756767646	81.67685431689188	14.830476623336894	5.970501010017355	12.390313516612531	2102
cc_186	63.20022285905268	87.83497050418015	16.41319855466886	6.542466134477502	13.294141255371743	1633
cc_187	83.63988191346866	100.32786580043802	29.935124142240984	9.620414298765661	23.443301673619505	74
cc_188	96.10347698102677	118.66222764070127	16.804754476643335	8.188776157210873	25.77251613547157	35
cc_189	110.0326110687256	133.56592663401216	21.448957016941687	8.980787713738621	28.26283866270121	40
cc_19	30.07221380891099	38.80529204136282	13.870421207202751	7.456167263937071	15.405343231432507	354
cc_190	82.4173371233259	101.76723954394292	20.48837163126778	8.075380866483037	25.664663888974115	42
cc_191	95.74227049607498	115.42660201236407	23.461211615282817	7.558998144329304	23.86962419236442	52
cc_192	86.07718997595444	112.18149681218391	17.778069679298117	6.54479850790408	20.954817626633098	53
cc_193	36.18151976794731	47.207438698794675	13.838757449222616	5.328804937987468	17.32515164845201	328
cc_2	66.73196926476821	89.23072844577906	26.28562717110564	6.125570889000202	42.45394046557245	106
cc_20	31.086736872746393	41.21324034241292	12.641228680814804	7.038612704964541	12.299527525869928	377
cc_21	31.957470932006835	42.640018701516006	16.039112804740807	8.02024567886534	16.712278430786196	360
cc_22	31.884033075896784	42.703864743974336	13.503397971273083	7.323601864180629	13.288475003869129	355
cc_23	291.79080879905	462.9402045094987	282.1884052790198	13.247562371699358	115.09875651757602	44
cc_24	200.43707711356026	239.11514800655536	31.431410380919747	12.697141588341584	70.66054481475616	21
cc_25	275.53436758858817	375.313280741832	19.361959077764308	11.206050414372383	30.18924242690113	28
cc_26	30.282004264178678	39.98522731051362	20.95133461795557	6.762998986997204	15.824511496604801	8745
cc_27	227.75876619413305	324.3246707238973	107.04889470037632	10.163264890412005	56.563478644063416	77
cc_28	214.58806891808146	274.4047817496975	21.56013186478527	9.466563830866484	29.481335882988205	52
cc_29	216.172918870714	352.89949564730654	21.339843121787357	9.307367556648327	30.20144105122159	54
cc_3	88.37113451687794	111.36146119717459	26.600328393751244	7.708577679420616	45.31371082953577	106
cc_30	156.24553880878526	204.3217127060515	18.119532042669775	8.66874937909372	31.180386190592987	51
cc_31	149.46392014023678	203.25413373068898	12.679054284318106	6.703620386627055	29.39052343968836	46
cc_32	165.8353276570638	219.15338560800427	19.43706260729363	8.538529896872815	32.739737547918004	48
cc_33	143.36016401018418	196.56901998244442	27.051313310680282	9.06424911546435	36.96853264425656	35
cc_34	144.91132280065662	185.75299303378412	21.60409812165817	9.011898184120433	36.887653535800396	47
cc_35	34.51827208493483	45.845788134934644	13.592369958055967	5.854920972409055	16.406199655785144	374
cc_36	36.95110864185151	49.61062063970827	14.447266127231536	7.209691064124622	16.787841895165197	168
cc_37	34.732091549045435	46.07519075122191	13.49898723785281	5.8459724548989165	16.583130189156307	364
cc_38	138.3504591449938	176.80789867294627	91.72326067284241	24.556347026090496	48.40185255817211	19
cc_39	37.46254999866225	50.194429038588176	18.231566366856303	7.152890747061948	19.222710473700097	219
cc_4	80.44865374295216	104.50579109104973	26.553563961170617	6.890086822794807	45.64355367016766	106
cc_40	28.323308324865394	37.33298890332717	11.235004486580918	6.035738892056727	11.279907933275137	370
cc_41	33.53209740844879	42.80820702323967	14.32240479728129	5.702737654498095	16.31923215989216	343
cc_42	28.69645863161249	38.18579596702288	11.082082646865057	5.166623209753428	11.440055404461043	354
cc_43	33.95043908618746	44.179088898181185	14.74337697467758	6.33214694982607	17.047098281841663	336
cc_44	29.21657480239868	38.540065800819626	11.824207389356003	5.528416364365477	12.474604743538707	352
cc_45	34.64478127072281	46.13733449649634	13.031792766295196	6.022246779085456	16.120110455231195	377
cc_46	34.353606802850024	44.89083629989923	13.115548862998084	5.83055105275798	15.773052733355355	380
cc_47	34.16169046167384	44.07308951890077	13.299672696532829	6.31501228587582	16.390871495244596	374
cc_49	162.8237974621001	237.41828777895597	28.11690500910723	9.315928450743797	32.252241850974244	84
cc_5	75.95628200433192	109.0731044151182	26.399072632543653	6.751669511496173	45.27302406453808	117
cc_50	160.9538962402344	210.81462035076422	19.67859380648675	8.921067300755702	32.1395632987901	50
cc_51	211.98422863769534	255.83213307725774	35.773323638099406	13.252327371698883	52.753627567568365	50
cc_52	150.11716478135847	195.2385486735796	22.323452432422354	8.797302202376844	33.09243648583663	54
cc_53	175.62904921709477	235.35355800528887	20.784546909840344	9.070811342686438	34.09543043766965	59
cc_54	204.51006698608398	276.83019549674	27.581206529061117	11.892885961042333	32.83498334827837	44
cc_55	162.75311798726338	204.03604202307133	18.692633325433853	9.42512844494229	35.29156367390158	53
cc_56	166.71479062680842	223.2794826622655	23.269872897139816	9.05960170779309	37.1247306918368	54
cc_57	163.30005140516494	208.7860188636419	22.513494836456136	10.166856643329904	42.769977581824705	45
cc_58	175.0701922146779	230.03412698922335	25.59461831319748	9.58868398590634	40.85898891071084	53
cc_59	156.87707857172538	202.66263715932917	23.371630500537286	10.297825821959128	43.952704275575414	47
cc_6	61.90231842627892	82.42312459485863	26.401152975447765	5.6490526032377195	41.73578557720808	104
cc_60	160.6338394828465	203.9942629676475	21.712109173272243	10.152562222402128	42.7352996283604	46
cc_61	169.90930387056792	223.164449502184	26.80602114480657	9.448854625212316	40.176399911532116	52
cc_62	161.3369848757374	198.33536840221805	28.377928722358682	10.540767338020215	40.671125922328734	49
cc_63	36.72484061929124	45.087974451623964	16.96010523847227	6.357298265353005	19.614462627310203	201
cc_64	30.733165506216196	41.33445759537951	12.413380644885455	5.64553538083989	12.782893789703499	364
cc_65	35.20364142728138	45.153528902156324	15.9564810227295	6.672664131938548	17.00878327426447	332
cc_66	30.99233996888057	41.71953774051234	12.821704828224211	5.51327782560938	13.201169964261497	359
cc_67	34.52091284033056	43.99539276429018	16.34832222365086	7.031022208711264	18.019918365385696	333
cc_68	32.3304847808577	42.703562801828056	14.067679222808488	6.005142237983897	14.457283424661389	351
cc_69	178.7670090071881	229.9201102267992	29.387441160785166	13.56762363442533	21.89415178734362	61
cc_7	67.87280637870715	89.14799699948468	33.50808585246185	6.331418505476412	49.31816476887022	103
cc_70	229.6695484263102	304.56509469583034	15.21378950446156	6.254617331871193	16.873649257638803	240
cc_71	52.300777883818654	59.71455980181872	23.674028341205936	7.266015265882003	26.634338113522034	33
cc_72	44.29453372955322	56.55092249996775	14.40964993299176	6.152018573549058	19.411573702013534	48
cc_73	60.28791992187501	75.09253943115928	13.283831760868173	8.10517597293364	16.93089236911281	32
cc_76	31.212261617751352	42.79912816064136	53.48809139923781	24.19555164166771	66.88840550626708	168
cc_8	69.01879821190467	90.97209911085743	27.66955053747011	5.206608193414656	44.29513029355922	104
cc_80	97.42714379882811	141.4992884299196	23.485303939257314	12.057516373212064	42.57327443937746	20
cc_81	116.4136142578125	140.78748974840204	28.564984393080785	18.228933365352244	29.58353870855085	20
